TransactionNo,Items,DateTime,Daypart,DayType,SoldItems
7105,Coffee,2/24/2017 12:43,Afternoon,Weekday,115
7105,Coffee,2/24/2017 12:43,Afternoon,Weekday,126
7105,Coffee,2/24/2017 12:43,Afternoon,Weekday,141
7105,Tiffin,2/24/2017 12:43,Afternoon,Weekday,135
7105,Medialuna,2/24/2017 12:43,Afternoon,Weekday,125
7105,Sandwich,2/24/2017 12:43,Afternoon,Weekday,149
7106,Coffee,2/24/2017 12:45,Afternoon,Weekday,170
7106,Soup,2/24/2017 12:45,Afternoon,Weekday,170
7106,Sandwich,2/24/2017 12:45,Afternoon,Weekday,158
7106,Cake,2/24/2017 12:45,Afternoon,Weekday,133
7107,Tea,2/24/2017 12:48,Afternoon,Weekday,114
7107,Coffee,2/24/2017 12:48,Afternoon,Weekday,140
7107,Sandwich,2/24/2017 12:48,Afternoon,Weekday,145
7107,Muffin,2/24/2017 12:48,Afternoon,Weekday,150
7108,Cake,2/24/2017 12:49,Afternoon,Weekday,178
7108,Tea,2/24/2017 12:49,Afternoon,Weekday,163
7108,Coffee,2/24/2017 12:49,Afternoon,Weekday,172
7109,Soup,2/24/2017 12:54,Afternoon,Weekday,178
7109,Soup,2/24/2017 12:54,Afternoon,Weekday,199
7109,Coffee,2/24/2017 12:54,Afternoon,Weekday,199
7109,Coffee,2/24/2017 12:54,Afternoon,Weekday,184
7110,Bread,2/24/2017 13:07,Afternoon,Weekday,162
7111,Cake,2/24/2017 13:25,Afternoon,Weekday,146
7111,Bread,2/24/2017 13:25,Afternoon,Weekday,166
7112,Coffee,2/24/2017 13:27,Afternoon,Weekday,171
7112,Coffee,2/24/2017 13:27,Afternoon,Weekday,180
7112,Brownie,2/24/2017 13:27,Afternoon,Weekday,193
7113,Jam,2/24/2017 13:31,Afternoon,Weekday,181
7114,Brownie,2/24/2017 13:43,Afternoon,Weekday,183
7114,Cake,2/24/2017 13:43,Afternoon,Weekday,218
7115,Coffee,2/24/2017 13:48,Afternoon,Weekday,230
7115,Cake,2/24/2017 13:48,Afternoon,Weekday,242
7115,Muffin,2/24/2017 13:48,Afternoon,Weekday,209
7115,Toast,2/24/2017 13:48,Afternoon,Weekday,191
7115,Coffee,2/24/2017 13:48,Afternoon,Weekday,172
7116,Tea,2/24/2017 14:00,Afternoon,Weekday,194
7116,Tea,2/24/2017 14:00,Afternoon,Weekday,196
7117,Tea,2/24/2017 14:06,Afternoon,Weekday,196
7117,Scone,2/24/2017 14:06,Afternoon,Weekday,236
7117,Coffee,2/24/2017 14:06,Afternoon,Weekday,235
7118,Bread,2/24/2017 14:17,Afternoon,Weekday,229
7118,Bread,2/24/2017 14:17,Afternoon,Weekday,243
7119,Tiffin,2/24/2017 14:18,Afternoon,Weekday,264
7119,Mineral water,2/24/2017 14:18,Afternoon,Weekday,272
7120,Alfajores,2/24/2017 14:20,Afternoon,Weekday,237
7120,Scone,2/24/2017 14:20,Afternoon,Weekday,211
7120,Bread,2/24/2017 14:20,Afternoon,Weekday,180
7121,Bread,2/24/2017 14:35,Afternoon,Weekday,201
7121,Smoothies,2/24/2017 14:35,Afternoon,Weekday,204
7121,Chicken Stew,2/24/2017 14:35,Afternoon,Weekday,188
7122,Soup,2/24/2017 14:36,Afternoon,Weekday,235
7122,Soup,2/24/2017 14:36,Afternoon,Weekday,227
7123,Sandwich,2/24/2017 14:41,Afternoon,Weekday,234
7123,Bread,2/24/2017 14:41,Afternoon,Weekday,264
7124,Tea,2/24/2017 14:54,Afternoon,Weekday,302
7124,Tiffin,2/24/2017 14:54,Afternoon,Weekday,293
7125,Bread,2/24/2017 15:12,Afternoon,Weekday,259
7126,Spanish Brunch,2/24/2017 15:21,Afternoon,Weekday,229
7127,Coffee,2/24/2017 15:22,Afternoon,Weekday,203
7127,Coffee,2/24/2017 15:22,Afternoon,Weekday,229
7128,Coffee,2/24/2017 15:24,Afternoon,Weekday,242
7128,Brownie,2/24/2017 15:24,Afternoon,Weekday,233
7129,Coffee,2/24/2017 16:12,Afternoon,Weekday,267
7129,Truffles,2/24/2017 16:12,Afternoon,Weekday,269
7130,Sandwich,2/24/2017 16:19,Afternoon,Weekday,270
7130,Sandwich,2/24/2017 16:19,Afternoon,Weekday,315
7130,Bread,2/24/2017 16:19,Afternoon,Weekday,364
7130,Coffee,2/24/2017 16:19,Afternoon,Weekday,112
7130,Mineral water,2/24/2017 16:19,Afternoon,Weekday,118
7131,Bread,2/24/2017 16:23,Afternoon,Weekday,132
7132,Bread,2/24/2017 16:25,Afternoon,Weekday,129
7132,Coffee,2/24/2017 16:25,Afternoon,Weekday,121
7133,Alfajores,2/24/2017 16:49,Afternoon,Weekday,135
7133,Mineral water,2/24/2017 16:49,Afternoon,Weekday,148
7133,Coffee,2/24/2017 16:49,Afternoon,Weekday,148
7133,Hot chocolate,2/24/2017 16:49,Afternoon,Weekday,136
7133,Cookies,2/24/2017 16:49,Afternoon,Weekday,119
7133,Cookies,2/24/2017 16:49,Afternoon,Weekday,104
7134,Farm House,2/24/2017 16:51,Afternoon,Weekday,118
7135,Tea,2/24/2017 16:52,Afternoon,Weekday,115
7135,Bread,2/24/2017 16:52,Afternoon,Weekday,126
7135,Brownie,2/24/2017 16:52,Afternoon,Weekday,141
7136,Coffee,2/24/2017 17:22,Evening,Weekday,135
7136,Alfajores,2/24/2017 17:22,Evening,Weekday,125
7136,Tea,2/24/2017 17:22,Evening,Weekday,149
7137,Coffee,2/25/2017 8:04,Morning,Weekend,170
7137,Bread,2/25/2017 8:04,Morning,Weekend,170
7137,Pastry,2/25/2017 8:04,Morning,Weekend,158
7137,Farm House,2/25/2017 8:04,Morning,Weekend,133
7138,Eggs,2/25/2017 8:12,Morning,Weekend,114
7139,Bread,2/25/2017 8:45,Morning,Weekend,140
7139,Coffee,2/25/2017 8:45,Morning,Weekend,145
7140,Bread,2/25/2017 8:59,Morning,Weekend,150
7141,Coffee,2/25/2017 9:00,Morning,Weekend,178
7141,Coke,2/25/2017 9:00,Morning,Weekend,163
7141,Toast,2/25/2017 9:00,Morning,Weekend,172
7142,Cake,2/25/2017 9:04,Morning,Weekend,178
7142,Muffin,2/25/2017 9:04,Morning,Weekend,199
7142,Muffin,2/25/2017 9:04,Morning,Weekend,199
7142,Muffin,2/25/2017 9:04,Morning,Weekend,184
7143,Bread,2/25/2017 9:05,Morning,Weekend,162
7144,Bread,2/25/2017 9:16,Morning,Weekend,146
7145,Scandinavian,2/25/2017 9:17,Morning,Weekend,166
7146,Bread,2/25/2017 9:33,Morning,Weekend,171
7146,Bread,2/25/2017 9:33,Morning,Weekend,180
7146,Pastry,2/25/2017 9:33,Morning,Weekend,193
7146,Medialuna,2/25/2017 9:33,Morning,Weekend,181
7147,Bread,2/25/2017 9:41,Morning,Weekend,183
7147,Bread,2/25/2017 9:41,Morning,Weekend,218
7148,Bread,2/25/2017 9:43,Morning,Weekend,230
7149,Baguette,2/25/2017 9:46,Morning,Weekend,242
7149,Scandinavian,2/25/2017 9:46,Morning,Weekend,209
7150,Cookies,2/25/2017 9:54,Morning,Weekend,191
7150,Bread,2/25/2017 9:54,Morning,Weekend,172
7151,Coffee,2/25/2017 9:57,Morning,Weekend,194
7151,Coffee,2/25/2017 9:57,Morning,Weekend,196
7151,Cake,2/25/2017 9:57,Morning,Weekend,196
7151,Cake,2/25/2017 9:57,Morning,Weekend,236
7152,Bread,2/25/2017 10:08,Morning,Weekend,235
7153,Pastry,2/25/2017 10:10,Morning,Weekend,229
7153,Coffee,2/25/2017 10:10,Morning,Weekend,243
7153,Bread,2/25/2017 10:10,Morning,Weekend,264
7154,Pastry,2/25/2017 10:11,Morning,Weekend,272
7154,Pastry,2/25/2017 10:11,Morning,Weekend,237
7154,Coffee,2/25/2017 10:11,Morning,Weekend,211
7155,Scone,2/25/2017 10:18,Morning,Weekend,180
7156,Toast,2/25/2017 10:25,Morning,Weekend,201
7156,Coffee,2/25/2017 10:25,Morning,Weekend,204
7157,Bread,2/25/2017 10:34,Morning,Weekend,188
7157,Scone,2/25/2017 10:34,Morning,Weekend,235
7158,Bread,2/25/2017 10:37,Morning,Weekend,227
7158,Pastry,2/25/2017 10:37,Morning,Weekend,234
7160,Tea,2/25/2017 10:46,Morning,Weekend,264
7160,Bread,2/25/2017 10:46,Morning,Weekend,302
7160,Alfajores,2/25/2017 10:46,Morning,Weekend,293
7160,Medialuna,2/25/2017 10:46,Morning,Weekend,259
7160,Bread,2/25/2017 10:46,Morning,Weekend,229
7160,Jam,2/25/2017 10:46,Morning,Weekend,203
7161,Coffee,2/25/2017 10:47,Morning,Weekend,229
7161,Brownie,2/25/2017 10:47,Morning,Weekend,242
7161,Coffee,2/25/2017 10:47,Morning,Weekend,233
7162,Tea,2/25/2017 10:51,Morning,Weekend,267
7163,Cookies,2/25/2017 10:55,Morning,Weekend,269
7163,Juice,2/25/2017 10:55,Morning,Weekend,270
7163,Coffee,2/25/2017 10:55,Morning,Weekend,315
7163,Coffee,2/25/2017 10:55,Morning,Weekend,364
7164,Scandinavian,2/25/2017 11:26,Morning,Weekend,347
7165,Coffee,2/25/2017 11:38,Morning,Weekend,312
7165,Coffee,2/25/2017 11:38,Morning,Weekend,274
7165,Cookies,2/25/2017 11:38,Morning,Weekend,237
7166,Coffee,2/25/2017 11:40,Morning,Weekend,278
7166,Coffee,2/25/2017 11:40,Morning,Weekend,284
7166,Pastry,2/25/2017 11:40,Morning,Weekend,277
7166,Pastry,2/25/2017 11:40,Morning,Weekend,317
7167,Coffee,2/25/2017 11:41,Morning,Weekend,313
7167,Coffee,2/25/2017 11:41,Morning,Weekend,318
7168,Medialuna,2/25/2017 11:46,Morning,Weekend,374
7169,Medialuna,2/25/2017 11:47,Morning,Weekend,413
7170,Coffee,2/25/2017 11:55,Morning,Weekend,405
7170,Coffee,2/25/2017 11:55,Morning,Weekend,355
7170,Coffee,2/25/2017 11:55,Morning,Weekend,306
7171,Tea,2/25/2017 11:58,Morning,Weekend,271
7171,Coffee,2/25/2017 11:58,Morning,Weekend,306
7171,Coffee,2/25/2017 11:58,Morning,Weekend,315
7171,Coke,2/25/2017 11:58,Morning,Weekend,301
7172,Bread,2/25/2017 11:59,Morning,Weekend,356
7172,Coffee,2/25/2017 11:59,Morning,Weekend,348
7172,Coffee,2/25/2017 11:59,Morning,Weekend,355
7173,Tiffin,2/25/2017 12:00,Afternoon,Weekend,422
7173,Medialuna,2/25/2017 12:00,Afternoon,Weekend,465
7174,Alfajores,2/25/2017 12:06,Afternoon,Weekend,467
7174,Brownie,2/25/2017 12:06,Afternoon,Weekend,404
7174,Bread,2/25/2017 12:06,Afternoon,Weekend,347
7174,Baguette,2/25/2017 12:06,Afternoon,Weekend,305
7175,Coffee,2/25/2017 12:08,Afternoon,Weekend,336
7175,Cake,2/25/2017 12:08,Afternoon,Weekend,340
7175,Alfajores,2/25/2017 12:08,Afternoon,Weekend,318
7175,Tea,2/25/2017 12:08,Afternoon,Weekend,362
7175,Tea,2/25/2017 12:08,Afternoon,Weekend,348
7176,Coffee,2/25/2017 12:09,Afternoon,Weekend,363
7176,Cake,2/25/2017 12:09,Afternoon,Weekend,435
7177,The Nomad,2/25/2017 12:17,Afternoon,Weekend,491
7177,Chicken Stew,2/25/2017 12:17,Afternoon,Weekend,505
7177,Cake,2/25/2017 12:17,Afternoon,Weekend,404
7177,Coffee,2/25/2017 12:17,Afternoon,Weekend,359
7177,Coffee,2/25/2017 12:17,Afternoon,Weekend,310
7178,Hot chocolate,2/25/2017 12:22,Afternoon,Weekend,337
7178,Brownie,2/25/2017 12:22,Afternoon,Weekend,360
7179,Coffee,2/25/2017 12:30,Afternoon,Weekend,342
7179,Nomad bag,2/25/2017 12:30,Afternoon,Weekend,406
7180,Coffee,2/25/2017 12:32,Afternoon,Weekend,396
7181,Coffee,2/25/2017 12:55,Afternoon,Weekend,420
7182,Coffee,2/25/2017 13:06,Afternoon,Weekend,472
7183,Coffee,2/25/2017 13:26,Afternoon,Weekend,548
7184,Coffee,2/25/2017 13:28,Afternoon,Weekend,559
7185,Bread,2/25/2017 14:05,Afternoon,Weekend,463
7185,Mineral water,2/25/2017 14:05,Afternoon,Weekend,407
7186,Salad,2/25/2017 14:07,Afternoon,Weekend,362
7186,Soup,2/25/2017 14:07,Afternoon,Weekend,405
7186,Cake,2/25/2017 14:07,Afternoon,Weekend,417
7187,Extra Salami or Feta,2/25/2017 14:11,Afternoon,Weekend,391
7187,Tea,2/25/2017 14:11,Afternoon,Weekend,419
7188,Bread,2/25/2017 14:12,Afternoon,Weekend,461
7188,Soup,2/25/2017 14:12,Afternoon,Weekend,472
7189,Coffee,2/25/2017 14:12,Afternoon,Weekend,535
7189,Sandwich,2/25/2017 14:12,Afternoon,Weekend,622
7190,Sandwich,2/25/2017 14:13,Afternoon,Weekend,606
7190,Tea,2/25/2017 14:13,Afternoon,Weekend,508
7191,Coffee,2/25/2017 14:15,Afternoon,Weekend,461
7191,Extra Salami or Feta,2/25/2017 14:15,Afternoon,Weekend,390
7191,Salad,2/25/2017 14:15,Afternoon,Weekend,432
7191,Bread,2/25/2017 14:15,Afternoon,Weekend,112
7191,Sandwich,2/25/2017 14:15,Afternoon,Weekend,118
7192,Bread,2/25/2017 14:15,Afternoon,Weekend,132
7192,Sandwich,2/25/2017 14:15,Afternoon,Weekend,129
7193,Coffee,2/25/2017 14:47,Afternoon,Weekend,112
7194,Hot chocolate,2/25/2017 14:50,Afternoon,Weekend,118
7194,Coke,2/25/2017 14:50,Afternoon,Weekend,132
7194,Juice,2/25/2017 14:50,Afternoon,Weekend,129
7194,Chocolates,2/25/2017 14:50,Afternoon,Weekend,121
7194,Tea,2/25/2017 14:50,Afternoon,Weekend,135
7195,Coffee,2/25/2017 14:55,Afternoon,Weekend,148
7195,Coffee,2/25/2017 14:55,Afternoon,Weekend,148
7196,Cake,2/25/2017 15:06,Afternoon,Weekend,136
7197,Cake,2/25/2017 15:11,Afternoon,Weekend,119
7197,Coffee,2/25/2017 15:11,Afternoon,Weekend,104
7198,Soup,2/25/2017 15:18,Afternoon,Weekend,118
7198,Soup,2/25/2017 15:18,Afternoon,Weekend,115
7198,Coffee,2/25/2017 15:18,Afternoon,Weekend,126
7198,Coffee,2/25/2017 15:18,Afternoon,Weekend,141
7198,Cookies,2/25/2017 15:18,Afternoon,Weekend,135
7198,Scone,2/25/2017 15:18,Afternoon,Weekend,125
7198,Hot chocolate,2/25/2017 15:18,Afternoon,Weekend,149
7199,Tea,2/25/2017 15:40,Afternoon,Weekend,170
7199,Tiffin,2/25/2017 15:40,Afternoon,Weekend,170
7199,Bread,2/25/2017 15:40,Afternoon,Weekend,158
7200,Scone,2/25/2017 15:42,Afternoon,Weekend,133
7200,Muffin,2/25/2017 15:42,Afternoon,Weekend,114
7200,Cake,2/25/2017 15:42,Afternoon,Weekend,140
7200,Tea,2/25/2017 15:42,Afternoon,Weekend,145
7200,Bread,2/25/2017 15:42,Afternoon,Weekend,150
7201,Sandwich,2/25/2017 16:10,Afternoon,Weekend,178
7202,Coke,2/25/2017 16:15,Afternoon,Weekend,163
7203,Coffee,2/25/2017 16:40,Afternoon,Weekend,172
7203,Coffee,2/25/2017 16:40,Afternoon,Weekend,178
7203,Cake,2/25/2017 16:40,Afternoon,Weekend,199
7203,Cake,2/25/2017 16:40,Afternoon,Weekend,199
7204,Coffee,2/25/2017 16:41,Afternoon,Weekend,184
7204,Sandwich,2/25/2017 16:41,Afternoon,Weekend,162
7205,Bread,2/25/2017 16:41,Afternoon,Weekend,146
7205,Medialuna,2/25/2017 16:41,Afternoon,Weekend,166
7206,Cake,2/25/2017 16:51,Afternoon,Weekend,171
7206,Cake,2/25/2017 16:51,Afternoon,Weekend,180
7207,Cookies,2/25/2017 16:58,Afternoon,Weekend,193
7207,Coffee,2/25/2017 16:58,Afternoon,Weekend,181
7207,Bread,2/25/2017 16:58,Afternoon,Weekend,183
7208,Hot chocolate,2/25/2017 17:15,Evening,Weekend,218
7208,Cake,2/25/2017 17:15,Evening,Weekend,230
7209,Hot chocolate,2/25/2017 17:15,Evening,Weekend,242
7209,Cake,2/25/2017 17:15,Evening,Weekend,209
7210,Coffee,2/26/2017 9:07,Morning,Weekend,191
7210,Medialuna,2/26/2017 9:07,Morning,Weekend,172
7210,Fudge,2/26/2017 9:07,Morning,Weekend,194
7211,Bread,2/26/2017 9:26,Morning,Weekend,196
7212,Coffee,2/26/2017 9:26,Morning,Weekend,196
7212,Medialuna,2/26/2017 9:26,Morning,Weekend,236
7212,Fudge,2/26/2017 9:26,Morning,Weekend,235
7213,Coffee,2/26/2017 9:33,Morning,Weekend,229
7214,Coffee,2/26/2017 9:34,Morning,Weekend,243
7214,Coffee,2/26/2017 9:34,Morning,Weekend,264
7214,Scone,2/26/2017 9:34,Morning,Weekend,272
7214,Medialuna,2/26/2017 9:34,Morning,Weekend,237
7215,Bread,2/26/2017 9:35,Morning,Weekend,211
7216,Medialuna,2/26/2017 9:38,Morning,Weekend,180
7217,Coffee,2/26/2017 10:06,Morning,Weekend,201
7217,Medialuna,2/26/2017 10:06,Morning,Weekend,204
7218,Cake,2/26/2017 10:17,Morning,Weekend,188
7218,Coffee,2/26/2017 10:17,Morning,Weekend,235
7218,Coffee,2/26/2017 10:17,Morning,Weekend,227
7218,Juice,2/26/2017 10:17,Morning,Weekend,234
7218,Soup,2/26/2017 10:17,Morning,Weekend,264
7219,Coffee,2/26/2017 10:18,Morning,Weekend,302
7220,Coffee,2/26/2017 10:18,Morning,Weekend,293
7221,Tea,2/26/2017 10:20,Morning,Weekend,259
7221,Coffee,2/26/2017 10:20,Morning,Weekend,229
7221,Medialuna,2/26/2017 10:20,Morning,Weekend,203
7221,Art Tray,2/26/2017 10:20,Morning,Weekend,229
7222,Coffee,2/26/2017 10:26,Morning,Weekend,242
7223,Coffee,2/26/2017 10:39,Morning,Weekend,233
7223,Toast,2/26/2017 10:39,Morning,Weekend,267
7223,Medialuna,2/26/2017 10:39,Morning,Weekend,269
7223,Coffee,2/26/2017 10:39,Morning,Weekend,270
7224,Medialuna,2/26/2017 10:50,Morning,Weekend,315
7224,Medialuna,2/26/2017 10:50,Morning,Weekend,364
7224,Cake,2/26/2017 10:50,Morning,Weekend,112
7224,Scone,2/26/2017 10:50,Morning,Weekend,118
7225,Farm House,2/26/2017 11:00,Morning,Weekend,132
7225,Eggs,2/26/2017 11:00,Morning,Weekend,129
7225,Bread,2/26/2017 11:00,Morning,Weekend,121
7225,Medialuna,2/26/2017 11:00,Morning,Weekend,135
7226,Coffee,2/26/2017 11:09,Morning,Weekend,148
7227,Farm House,2/26/2017 11:11,Morning,Weekend,148
7228,Bread,2/26/2017 11:30,Morning,Weekend,136
7228,Alfajores,2/26/2017 11:30,Morning,Weekend,119
7229,Scone,2/26/2017 11:31,Morning,Weekend,104
7229,Jammie Dodgers,2/26/2017 11:31,Morning,Weekend,118
7229,Cake,2/26/2017 11:31,Morning,Weekend,115
7230,Bread,2/26/2017 11:36,Morning,Weekend,126
7230,Scone,2/26/2017 11:36,Morning,Weekend,141
7231,Bread,2/26/2017 11:37,Morning,Weekend,135
7232,Coffee,2/26/2017 11:43,Morning,Weekend,125
7232,Coffee,2/26/2017 11:43,Morning,Weekend,149
7232,Hot chocolate,2/26/2017 11:43,Morning,Weekend,170
7233,Coffee,2/26/2017 11:51,Morning,Weekend,170
7233,Hot chocolate,2/26/2017 11:51,Morning,Weekend,158
7233,Sandwich,2/26/2017 11:51,Morning,Weekend,133
7233,Cake,2/26/2017 11:51,Morning,Weekend,114
7234,Alfajores,2/26/2017 11:55,Morning,Weekend,140
7234,Pastry,2/26/2017 11:55,Morning,Weekend,145
7234,Baguette,2/26/2017 11:55,Morning,Weekend,150
7234,Coffee,2/26/2017 11:55,Morning,Weekend,178
7234,Coffee,2/26/2017 11:55,Morning,Weekend,163
7235,Bread,2/26/2017 11:59,Morning,Weekend,172
7236,Tea,2/26/2017 12:00,Afternoon,Weekend,178
7236,Tea,2/26/2017 12:00,Afternoon,Weekend,199
7236,The Nomad,2/26/2017 12:00,Afternoon,Weekend,199
7237,Coffee,2/26/2017 12:01,Afternoon,Weekend,184
7237,Coffee,2/26/2017 12:01,Afternoon,Weekend,162
7237,Alfajores,2/26/2017 12:01,Afternoon,Weekend,146
7237,Scone,2/26/2017 12:01,Afternoon,Weekend,166
7238,Sandwich,2/26/2017 12:04,Afternoon,Weekend,171
7238,Coffee,2/26/2017 12:04,Afternoon,Weekend,180
7238,Coffee,2/26/2017 12:04,Afternoon,Weekend,193
7238,Juice,2/26/2017 12:04,Afternoon,Weekend,181
7238,Bread,2/26/2017 12:04,Afternoon,Weekend,183
7239,Farm House,2/26/2017 12:15,Afternoon,Weekend,218
7239,Cookies,2/26/2017 12:15,Afternoon,Weekend,230
7240,Cake,2/26/2017 12:17,Afternoon,Weekend,242
7240,Jammie Dodgers,2/26/2017 12:17,Afternoon,Weekend,209
7241,Hot chocolate,2/26/2017 12:19,Afternoon,Weekend,191
7241,Bread,2/26/2017 12:19,Afternoon,Weekend,172
7242,Bread,2/26/2017 12:20,Afternoon,Weekend,194
7243,Tea,2/26/2017 12:32,Afternoon,Weekend,196
7243,Cookies,2/26/2017 12:32,Afternoon,Weekend,196
7244,Coffee,2/26/2017 13:01,Afternoon,Weekend,236
7244,Coffee,2/26/2017 13:01,Afternoon,Weekend,235
7245,Coffee,2/26/2017 13:08,Afternoon,Weekend,229
7245,Coffee,2/26/2017 13:08,Afternoon,Weekend,243
7245,Coffee,2/26/2017 13:08,Afternoon,Weekend,264
7245,Juice,2/26/2017 13:08,Afternoon,Weekend,272
7245,Sandwich,2/26/2017 13:08,Afternoon,Weekend,237
7245,Sandwich,2/26/2017 13:08,Afternoon,Weekend,211
7245,Cookies,2/26/2017 13:08,Afternoon,Weekend,180
7245,Cookies,2/26/2017 13:08,Afternoon,Weekend,201
7245,Extra Salami or Feta,2/26/2017 13:08,Afternoon,Weekend,204
7246,Coffee,2/26/2017 13:18,Afternoon,Weekend,188
7247,Jammie Dodgers,2/26/2017 13:47,Afternoon,Weekend,235
7247,Tiffin,2/26/2017 13:47,Afternoon,Weekend,227
7247,Bread,2/26/2017 13:47,Afternoon,Weekend,234
7247,Juice,2/26/2017 13:47,Afternoon,Weekend,264
7247,Tea,2/26/2017 13:47,Afternoon,Weekend,302
7247,Coffee,2/26/2017 13:47,Afternoon,Weekend,293
7248,Pastry,2/26/2017 13:48,Afternoon,Weekend,259
7248,Cake,2/26/2017 13:48,Afternoon,Weekend,229
7248,Bread,2/26/2017 13:48,Afternoon,Weekend,203
7248,Coffee,2/26/2017 13:48,Afternoon,Weekend,229
7248,Tea,2/26/2017 13:48,Afternoon,Weekend,242
7249,Pastry,2/26/2017 13:51,Afternoon,Weekend,233
7249,Coffee,2/26/2017 13:51,Afternoon,Weekend,267
7250,Toast,2/26/2017 13:52,Afternoon,Weekend,269
7251,Coffee,2/26/2017 13:53,Afternoon,Weekend,270
7251,Bread,2/26/2017 13:53,Afternoon,Weekend,315
7252,Coffee,2/26/2017 13:53,Afternoon,Weekend,364
7253,Spanish Brunch,2/26/2017 13:55,Afternoon,Weekend,347
7253,Soup,2/26/2017 13:55,Afternoon,Weekend,312
7253,Tea,2/26/2017 13:55,Afternoon,Weekend,274
7253,Tea,2/26/2017 13:55,Afternoon,Weekend,237
7254,Coffee,2/26/2017 13:57,Afternoon,Weekend,278
7254,Coffee,2/26/2017 13:57,Afternoon,Weekend,284
7254,Coffee,2/26/2017 13:57,Afternoon,Weekend,277
7254,Art Tray,2/26/2017 13:57,Afternoon,Weekend,317
7254,Soup,2/26/2017 13:57,Afternoon,Weekend,313
7254,Soup,2/26/2017 13:57,Afternoon,Weekend,318
7254,Salad,2/26/2017 13:57,Afternoon,Weekend,374
7254,Spanish Brunch,2/26/2017 13:57,Afternoon,Weekend,413
7255,Sandwich,2/26/2017 14:02,Afternoon,Weekend,405
7255,Sandwich,2/26/2017 14:02,Afternoon,Weekend,355
7255,Cookies,2/26/2017 14:02,Afternoon,Weekend,306
7256,Juice,2/26/2017 14:06,Afternoon,Weekend,271
7256,Spanish Brunch,2/26/2017 14:06,Afternoon,Weekend,306
7257,Cake,2/26/2017 14:08,Afternoon,Weekend,315
7258,Bread,2/26/2017 14:27,Afternoon,Weekend,301
7259,Soup,2/26/2017 14:28,Afternoon,Weekend,356
7259,Spanish Brunch,2/26/2017 14:28,Afternoon,Weekend,348
7259,Coffee,2/26/2017 14:28,Afternoon,Weekend,355
7259,Coffee,2/26/2017 14:28,Afternoon,Weekend,422
7260,Bread,2/26/2017 14:32,Afternoon,Weekend,465
7261,Coffee,2/26/2017 14:45,Afternoon,Weekend,467
7261,Coffee,2/26/2017 14:45,Afternoon,Weekend,404
7261,Scone,2/26/2017 14:45,Afternoon,Weekend,347
7261,Cake,2/26/2017 14:45,Afternoon,Weekend,305
7262,Coffee,2/26/2017 14:45,Afternoon,Weekend,336
7262,Coffee,2/26/2017 14:45,Afternoon,Weekend,340
7262,Scone,2/26/2017 14:45,Afternoon,Weekend,318
7262,Cake,2/26/2017 14:45,Afternoon,Weekend,362
7263,Coffee,2/26/2017 14:48,Afternoon,Weekend,348
7263,Hot chocolate,2/26/2017 14:48,Afternoon,Weekend,363
7263,Cake,2/26/2017 14:48,Afternoon,Weekend,435
7264,Chicken Stew,2/26/2017 14:52,Afternoon,Weekend,491
7265,Coffee,2/26/2017 14:58,Afternoon,Weekend,505
7265,Coffee,2/26/2017 14:58,Afternoon,Weekend,404
7265,Cake,2/26/2017 14:58,Afternoon,Weekend,359
7266,Coffee,2/26/2017 15:02,Afternoon,Weekend,310
7266,Hot chocolate,2/26/2017 15:02,Afternoon,Weekend,337
7266,Sandwich,2/26/2017 15:02,Afternoon,Weekend,360
7266,Sandwich,2/26/2017 15:02,Afternoon,Weekend,342
7267,Coffee,2/26/2017 15:05,Afternoon,Weekend,406
7267,Coffee,2/26/2017 15:05,Afternoon,Weekend,396
7267,Sandwich,2/26/2017 15:05,Afternoon,Weekend,420
7267,Sandwich,2/26/2017 15:05,Afternoon,Weekend,472
7267,Jammie Dodgers,2/26/2017 15:05,Afternoon,Weekend,548
7267,Tiffin,2/26/2017 15:05,Afternoon,Weekend,559
7268,Coffee,2/26/2017 15:15,Afternoon,Weekend,463
7268,Coffee,2/26/2017 15:15,Afternoon,Weekend,407
7269,Bread,2/26/2017 15:42,Afternoon,Weekend,362
7269,Bread,2/26/2017 15:42,Afternoon,Weekend,405
7270,Coffee,2/26/2017 15:46,Afternoon,Weekend,417
7270,Cookies,2/26/2017 15:46,Afternoon,Weekend,391
7270,Jammie Dodgers,2/26/2017 15:46,Afternoon,Weekend,419
7270,Cake,2/26/2017 15:46,Afternoon,Weekend,461
7270,Tiffin,2/26/2017 15:46,Afternoon,Weekend,472
7271,Coffee,2/26/2017 15:49,Afternoon,Weekend,535
7271,Soup,2/26/2017 15:49,Afternoon,Weekend,622
7272,Coffee,2/26/2017 15:49,Afternoon,Weekend,606
7272,Spanish Brunch,2/26/2017 15:49,Afternoon,Weekend,508
7273,Spanish Brunch,2/26/2017 15:51,Afternoon,Weekend,461
7273,Coffee,2/26/2017 15:51,Afternoon,Weekend,390
7273,Coffee,2/26/2017 15:51,Afternoon,Weekend,432
7274,Scone,2/26/2017 16:00,Afternoon,Weekend,112
7274,Cake,2/26/2017 16:00,Afternoon,Weekend,118
7274,Tea,2/26/2017 16:00,Afternoon,Weekend,132
7274,Tea,2/26/2017 16:00,Afternoon,Weekend,129
7275,Jam,2/26/2017 16:01,Afternoon,Weekend,112
7275,Fudge,2/26/2017 16:01,Afternoon,Weekend,118
7276,Cake,2/26/2017 16:23,Afternoon,Weekend,132
